id_resposta_ocorrencia,logradouro,numero_porta,referencia,coordenada_x,coordenada_y,observacao,endereco_informado,valido,id_bairro,bairro_nome,id_tipo_pessoa,id_subarea,subarea_nome,tipo_pessoa_descricao,id_ocupacao_pessoa,ocupacao_pessoa_descricao,id_tipo_frequencia,tipo_frequencia_descricao,ocupacao_drogas,ocupacao_drogas_descricao,id_item_praca,item_praca_descricao,id_tipo_ocorrencia,tipo_ocorrencia_descricao,tipo_ocorrencia_ativo,orgao_responsavel,ocorrencia_informacao,id_orgao_ocorrencia,ocorrencia_orgao_nome,codigo_ocorrencia_orgao
1866,Rua Uruguaiana,174,Frente ao centro comercial popular,-22.902529898357365,-43.18104155958537,Moto estacionado na calçada,FALSE,TRUE,5,Centro,,19,Presidente Vargas - Campo de Santana - Central do Brasil - Cinelândia,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
658,Avenida presente vargas,1000,Loja da Claro,-22.9028195,-43.1849921,,TRUE,TRUE,5,Centro,,,,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2979,Rua João Vicente,1495,Colégio progressão,-22.862278,-43.3691132,Foi observado mais de uma moto no passeio,TRUE,TRUE,90,Marechal Hermes,,,,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
818,Rua Soares Caldeira,142 - 810,,-22.87054996779518,-43.340202219805036,,FALSE,TRUE,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
838,Avenida Cesário de Melo,2463,Lanchonete Subway,-22.90494169305715,-43.55624964408028,,FALSE,TRUE,144,Campo Grande,,,,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
756,Avenida Cesário de Melo,2476b,Drogas mil,-22.904880688091513,-43.556581116070554,,FALSE,TRUE,144,Campo Grande,,6,Campo Grande: Estação de Trem - Calçadão,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
825,Avenida Francisco Bhering,185,,-22.98842591619483,-43.19232061382286,Veículo motorizado trafegou e parou em passeio público.,FALSE,TRUE,25,Ipanema,,1,Arpoardor - Av Atlântica,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
813,Avenida Francisco Bhering,185,,-22.988437535195036,-43.192506515763135,Transitou e estacionou no passeio.,FALSE,TRUE,25,Ipanema,,1,Arpoardor - Av Atlântica,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1629,Avenida Vieira Souto,,,-22.986028163550674,-43.21517665454101,,FALSE,,25,Ipanema,,13,Jardim de Alah,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1604,Rua Farme de Amoedo,,,-22.986667442961977,-43.200830097849455,,FALSE,TRUE,25,Ipanema,,12,General Osório - Nossa Senhora da Paz,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
969,Rua Siqueira Campos,,ENTRE JOSEPH BLOCH E ALFREDO VALADAO,-22.965789028001844,-43.1882211253649,,FALSE,TRUE,24,Copacabana,,3,Av Atlântica - Av Barata Ribeiro,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
880,Avenida Cônego Vasconcelos,203,Em frente ao Santander,-22.877617296260777,-43.46491174539543,Moto estacionada na calçada após tráfego na mesma.,FALSE,TRUE,141,Bangu,,5,Bangu: Calçadão - Bangu Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2635,Avenida Olegário Maciel,451,Próximo ao restaurante Bibi,-23.0107018,-43.3046559,"Motos estacionadas na calçada, dando-se entender que houve tráfego pela mesma",FALSE,TRUE,128,Barra da Tijuca,,2,Av Américas - Av Lúcio Costa,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
886,Avenida Cônego Vasconcelos,65,Em frente ao Banco Itaú,-22.8762253,-43.4647386,Duas motocicletas estacionadas após tráfego pelo calçadão de bangu(via destinada a pedestres),FALSE,TRUE,141,Bangu,,5,Bangu: Calçadão - Bangu Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
884,Avenida Cônego Vasconcelos,30,Em frente a Drogaria Pacheco,-22.875741119224063,-43.46493807065598,"Moto estacionada em frente a drogaria, após tráfego pela mesma (via destinada a pedestres)",FALSE,TRUE,141,Bangu,,5,Bangu: Calçadão - Bangu Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2684,Avenida Atlântica,1746,,-22.967725827390307,-43.17894805855509,Av. Nossa Senhora de Copacabana trecho Rua Rodolfo Dantas a Rua Fernando Mendes tráfego de motoristas de App,FALSE,TRUE,24,Copacabana,,3,Av Atlântica - Av Barata Ribeiro,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2413,Rua Professor Gabizo,197,,-22.9178036,-43.2204542,"Rua Prof. Gabizo 197, moto sobre a calçada, após transitar sobre a Via.",FALSE,TRUE,35,Maracanã,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2408,Rua Professor Gabizo,33,,-22.922137197511606,-43.21824330808977,,FALSE,TRUE,35,Maracanã,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2410,Rua Araújo Pena,10,,-22.9218932,-43.2201538,,FALSE,TRUE,33,Tijuca,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2693,Avenida Atlântica,2572,,-22.972457109155787,-43.18535366363044,Av. Nossa Senhora trecho Rua Figueiredo Magalhães à Rua Santa Clara rota de motoristas de App,FALSE,TRUE,24,Copacabana,,3,Av Atlântica - Av Barata Ribeiro,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2412,Rua Campos Sales,25,,-22.9196069,-43.2171406,Rua Campos Sales 25 moto estacionada na calçada após transitar sobre a Via.,FALSE,TRUE,33,Tijuca,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2690,Rua Paula Freitas,22,,-22.968706539059152,-43.182341950561664,"Rua Paula Freitas trecho, rota de motoristas de App",FALSE,TRUE,24,Copacabana,,3,Av Atlântica - Av Barata Ribeiro,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2681,Avenida Atlântica,586,,-22.963102206752517,-43.168874630018294,Av. Atlântica  trecho Rua Aurelino Leal  a Rua Anchieta tráfego de motoristas de APP,FALSE,TRUE,23,Leme,,16,Posto 1,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
959,Avenida Maracanã,252,,-22.91203965746177,-43.22662875024965,Entregador estacionado após transitar na calçada.,FALSE,TRUE,35,Maracanã,,8,Estação Maracanã - UERJ,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2407,Rua Delgado de Carvalho,50,,-22.923108064518264,-43.22015035869936,"Rua Delgado de Carvalho 13, moto estacionada na calçada, após transitar pela calçada.",FALSE,TRUE,33,Tijuca,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
990,Avenida Professor Manoel de Abreu,105,,-22.913562617753296,-43.23396288747585,Sem ocorrência,FALSE,TRUE,35,Maracanã,,8,Estação Maracanã - UERJ,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
976,Avenida Paula Sousa,194,,-22.914083640078374,-43.22722096052156,,FALSE,TRUE,35,Maracanã,,8,Estação Maracanã - UERJ,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1213,Rua Silva Mourão,87,"Rua Silva Mourão, da Av Dom Hélder Câmara até a Rua Honório",-22.88850846229583,-43.27952241587014,,FALSE,TRUE,65,Cachambi,,7,Estação Del Castilho - Norte Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1198,Rua Ibiraci,161,"Rua Ibiraci, da Rua Gandavo até a Av Dom Helder Câmara",-22.885943530073664,-43.28698102165671,,FALSE,TRUE,66,Engenho de Dentro,,7,Estação Del Castilho - Norte Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1304,Rua Campos Sales,25\1404,"Rua Campos Sales, da Rua Haddock Lobo até a Rua Dr Satamini",-22.919429181868576,-43.216779590003895,,FALSE,TRUE,33,Tijuca,,11,Estações São Francisco Xavier - Afonso Pena,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1209,Rua García Redondo,56,"Rua Garcia Redondo, da Rua Cachambi até a Praça Avaí",-22.890896461642278,-43.27567102917735,,FALSE,TRUE,65,Cachambi,,10,Estação Méier - Cachambi,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1066,Avenida Cônego Vasconcelos,204,,-22.87691455004733,-43.464936019214626,,FALSE,TRUE,141,Bangu,,5,Bangu: Calçadão - Bangu Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1507,Rua Felipe Cardoso,130,,-22.91712141478242,-43.68380273056258,,FALSE,TRUE,149,Santa Cruz,,22,Santa Cruz: Estação - Santa Cruz Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
2603,Avenida de Santa Cruz,4203,,-22.87551734058902,-43.46316602403586,,FALSE,TRUE,141,Bangu,,,,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1032,Avenida Ayrton Senna,3000,Via Parque Shopping,-22.98297674935438,-43.36536844847517,Ponto de mototaxi,FALSE,TRUE,128,Barra da Tijuca,,4,Av Ayrton Senna,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1089,Avenida Armando Lombardi,55,acesso à lateral da Armando Lombardi,-23.006946016368335,-43.313457590184164,Fatores ocorrem principalmente após às 23h com o movimento das boates,FALSE,TRUE,128,Barra da Tijuca,,2,Av Américas - Av Lúcio Costa,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1023,Avenida Ayrton Senna,3000,Via Parque Shopping,-22.98311310854399,-43.36535453796387,,FALSE,TRUE,128,Barra da Tijuca,,4,Av Ayrton Senna,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1495,Rua Teixeira de Melo,59-37,,-22.984975669578752,-43.19858207774535,,FALSE,TRUE,25,Ipanema,,12,General Osório - Nossa Senhora da Paz,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1453,Rua Paulino Fernandes,21,,-22.95279263059127,-43.18597246749395,,FALSE,TRUE,20,Botafogo,,15,Metrô Botafogo - Rua São Clemente - Rua Voluntários da Pátria,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1388,Rua Bambina,41,,-22.94497464608037,-43.18543866683879,,FALSE,TRUE,20,Botafogo,,17,Praia de Botafogo - Rua Marquês de Abrantes,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1362,Rua Paissandu,S/N,,-22.935821629496655,-43.17954673004166,,FALSE,TRUE,15,Flamengo,,17,Praia de Botafogo - Rua Marquês de Abrantes,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1010,Avenida Ministro Edgard Romero,41a,,-22.875170734877134,-43.33782888735363,Área de pedestres invadida frequentemente por motociclistas,FALSE,TRUE,83,Madureira,,14,Madureira - Estação de Trem - Madureira Shopping - Mercadão,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
1568,Avenida Cônego Vasconcelos,24,,-22.876184629449813,-43.46495738988296,"Moto trafegando e estacionada no passeio público. 
Em frente ao banco Bradesco.",FALSE,TRUE,141,Bangu,,5,Bangu: Calçadão - Bangu Shopping,,,,,,,,,,23,Motocicletas trafegando no passeio,TRUE,GM-Rio,"O agente deve identificar se há pontos ou rotas conhecidas de tráfego irregular de motocicletas sobre o passeio. Caso tenha conhecimento de alguma rotina específica, o agente poderá complementar as informações no campo “observações”, conforme os exemplos abaixo: <br>


Exemplo 1: O trecho é utilizado para tráfego de motorista de aplicativo 
Exemplo 2: O trecho é utilizado para tráfego mototaxistas",6,GM-Rio,3931
